Area Code,Coffee or Tea,Date,Dice:,Market,Market Size,Product,Product Type,Slice:,St,ST ,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Coffee Sales %,Cogs,Control Line- Average: Coffee as % of Sales,Inventory,Margin,Marketing,Number of Records,Profit,Profit %,Profit % Color Density,Sales,Sales + Profit,"Sales, Margin or Profit",Tea Sales,TeaCoffeeSales,Total Expenses
970,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Mint,Herbal Tea,Central,Color,CO,Colorado,Decaf,30,60,50,90,,,52,,405,71,17,1,39,0.297709924,0.089312977,131,170,131,131,131,45
815,Tea,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Mint,Herbal Tea,Central,Illin,IL,Illinois,Decaf,80,130,120,210,,,108,,971,157,30,1,172,0.609929078,0.182978723,282,454,282,282,282,41
772,Coffee,10/1/2013 12:00:00 AM,Florida,East,Major Market,Decaf Irish Cream,Coffee,East,Flori,FL,Florida,Decaf,70,110,90,180,232,1,91,1,656,127,28,1,113,0.487068966,0.146120690,232,345,232,,232,51
321,Coffee,10/1/2013 12:00:00 AM,Florida,East,Major Market,Decaf Espresso,Espresso,East,Flori,FL,Florida,Decaf,70,110,90,180,215,1,86,1,547,116,28,1,89,0.413953488,0.124186047,215,304,215,,215,56
904,Tea,10/1/2013 12:00:00 AM,Florida,East,Major Market,Chamomile,Herbal Tea,East,Flori,FL,Florida,Decaf,0,20,20,20,,,22,,573,29,7,1,15,0.277777778,0.083333333,54,69,54,54,54,19
786,Tea,10/1/2013 12:00:00 AM,Florida,East,Major Market,Lemon,Herbal Tea,East,Flori,FL,Florida,Decaf,30,30,20,60,,,56,,385,70,21,1,24,0.179104478,0.053731343,134,158,134,134,134,54
339,Tea,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Lemon,Herbal Tea,East,Massa,MA,Massachusetts,Decaf,30,30,20,60,,,54,,404,66,20,1,19,0.1484375,0.04453125,128,147,128,128,128,53
585,Tea,10/1/2013 12:00:00 AM,New York,East,Major Market,Lemon,Herbal Tea,East,New Y,NY,New York,Decaf,140,150,70,290,,,255,,1622,258,96,1,191,0.349177331,0.104753199,547,738,547,547,547,129
904,Tea,10/1/2013 12:00:00 AM,Florida,East,Major Market,Mint,Herbal Tea,East,Flori,FL,Florida,Decaf,40,50,40,90,,,80,,1055,94,24,1,71,0.383783784,0.115135135,185,256,185,185,185,46
631,Tea,10/1/2013 12:00:00 AM,New York,East,Major Market,Mint,Herbal Tea,East,New Y,NY,New York,Decaf,130,-50,-100,80,,,239,,4360,-75,74,1,-252,-1.44,-0.432,175,-77,175,175,175,95
281,Coffee,10/1/2013 12:00:00 AM,Texas,South,Major Market,Decaf Irish Cream,Coffee,South,Texas,TX,Texas,Decaf,40,90,80,130,96,1,39,1,541,51,12,1,39,0.40625,0.121875,96,135,96,,96,25
432,Coffee,10/1/2013 12:00:00 AM,Texas,South,Major Market,Decaf Espresso,Espresso,South,Texas,TX,Texas,Decaf,40,80,80,120,199,1,76,1,580,111,21,1,116,0.582914573,0.174874372,199,315,199,,199,33
325,Tea,10/1/2013 12:00:00 AM,Texas,South,Major Market,Chamomile,Herbal Tea,South,Texas,TX,Texas,Decaf,30,80,70,110,,,52,,405,71,17,1,39,0.297709924,0.089312977,131,170,131,131,131,45
430,Tea,10/1/2013 12:00:00 AM,Texas,South,Major Market,Lemon,Herbal Tea,South,Texas,TX,Texas,Decaf,30,60,50,90,,,43,,419,64,13,1,42,0.368421053,0.110526316,114,156,114,114,114,36
650,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Decaf Irish Cream,Coffee,West,Calif,CA,California,Decaf,220,-30,-100,190,139,1,154,1,3654,-24,50,1,-174,-1.251798561,-0.375539568,139,-35,139,,139,93
415,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Decaf Espresso,Espresso,West,Calif,CA,California,Decaf,230,320,240,550,637,1,257,1,1662,341,84,1,334,0.524332810,0.157299843,637,971,637,,637,116
925,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Chamomile,Herbal Tea,West,Calif,CA,California,Decaf,80,130,120,210,,,108,,971,157,30,1,171,0.606382979,0.181914894,282,453,282,282,282,42
951,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Lemon,Herbal Tea,West,Calif,CA,California,Decaf,190,220,170,410,,,239,,1246,281,74,1,276,0.498194946,0.149458484,554,830,554,554,554,95
530,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Mint,Herbal Tea,West,Calif,CA,California,Decaf,20,40,40,60,,,39,,541,51,12,1,39,0.40625,0.121875,96,135,96,96,96,25
719,Coffee,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Amaretto,Coffee,Central,Color,CO,Colorado,Regular,120,180,160,300,322,1,123,1,915,179,34,1,197,0.611801242,0.183540373,322,519,322,,322,46
614,Coffee,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Amaretto,Coffee,Central,Ohio,OH,Ohio,Regular,40,70,60,110,131,1,52,1,405,71,17,1,39,0.297709924,0.089312977,131,170,131,,131,45
303,Coffee,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Colombian,Coffee,Central,Color,CO,Colorado,Regular,30,50,50,80,96,1,39,1,541,51,12,1,40,0.416666667,0.125,96,136,96,,96,24
815,Coffee,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Colombian,Coffee,Central,Illin,IL,Illinois,Regular,150,220,160,370,391,1,154,1,1132,213,50,1,178,0.455242967,0.136572890,391,569,391,,391,93
937,Coffee,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Colombian,Coffee,Central,Ohio,OH,Ohio,Regular,30,70,60,100,114,1,43,1,419,64,13,1,42,0.368421053,0.110526316,114,156,114,,114,36
970,Coffee,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Caffe Mocha,Espresso,Central,Color,CO,Colorado,Regular,100,180,170,280,199,1,76,1,580,111,21,1,117,0.587939698,0.176381910,199,316,199,,199,32
312,Coffee,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Caffe Mocha,Espresso,Central,Illin,IL,Illinois,Regular,370,520,420,890,637,1,257,1,1662,341,84,1,332,0.521193093,0.156357928,637,969,637,,637,117
513,Coffee,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Caffe Mocha,Espresso,Central,Ohio,OH,Ohio,Regular,230,240,190,470,343,1,161,1,1267,161,45,1,137,0.399416910,0.119825073,343,480,343,,343,69
720,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Darjeeling,Tea,Central,Color,CO,Colorado,Regular,30,50,30,80,,,54,,404,66,20,1,19,0.1484375,0.04453125,128,147,128,128,128,53
815,Tea,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Darjeeling,Tea,Central,Illin,IL,Illinois,Regular,50,80,80,130,,,76,,580,111,21,1,116,0.582914573,0.174874372,199,315,199,199,199,33
419,Tea,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Darjeeling,Tea,Central,Ohio,OH,Ohio,Regular,50,90,60,140,,,82,,788,123,27,1,96,0.440366972,0.132110092,218,314,218,218,218,58
970,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Earl Grey,Tea,Central,Color,CO,Colorado,Regular,30,50,40,80,,,54,,1037,64,16,1,40,0.317460317,0.095238095,126,166,126,126,126,37
815,Tea,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Earl Grey,Tea,Central,Illin,IL,Illinois,Regular,50,80,50,130,,,72,,650,110,23,1,82,0.422680412,0.126804124,194,276,194,194,194,55
419,Tea,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Earl Grey,Tea,Central,Ohio,OH,Ohio,Regular,50,100,80,150,,,91,,656,127,28,1,113,0.487068966,0.146120690,232,345,232,232,232,51
970,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Green Tea,Tea,Central,Color,CO,Colorado,Regular,50,90,80,140,,,90,,572,115,29,1,110,0.504587156,0.151376147,218,328,218,218,218,41
954,Coffee,10/1/2013 12:00:00 AM,Florida,East,Major Market,Colombian,Coffee,East,Flori,FL,Florida,Regular,60,110,90,170,218,1,82,1,788,123,27,1,95,0.435779817,0.130733945,218,313,218,,218,59
857,Coffee,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Colombian,Coffee,East,Massa,MA,Massachusetts,Regular,50,350,330,400,505,1,72,1,-3004,402,23,1,516,1.021782178,0.306534653,505,1021,505,,505,54
716,Coffee,10/1/2013 12:00:00 AM,New York,East,Major Market,Colombian,Coffee,East,New Y,NY,New York,Regular,210,330,230,540,693,1,260,1,2548,390,91,1,367,0.529581530,0.158874459,693,1060,693,,693,143
727,Coffee,10/1/2013 12:00:00 AM,Florida,East,Major Market,Caffe Mocha,Espresso,East,Flori,FL,Florida,Regular,80,130,50,210,245,1,96,1,683,134,87,1,27,0.110204082,0.033061224,245,272,245,,245,116
774,Coffee,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Caffe Mocha,Espresso,East,Massa,MA,Massachusetts,Regular,30,70,30,100,124,1,51,1,542,65,46,1,-16,-0.129032258,-0.038709677,124,108,124,,124,76
914,Coffee,10/1/2013 12:00:00 AM,New York,East,Major Market,Caffe Mocha,Espresso,East,New Y,NY,New York,Regular,110,-60,-170,50,74,1,125,1,3142,-56,113,1,-300,-4.054054054,-1.216216216,74,-226,74,,74,146
508,Coffee,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Regular Espresso,Espresso,East,Massa,MA,Massachusetts,Regular,140,160,120,300,343,1,161,1,1267,161,45,1,137,0.399416910,0.119825073,343,480,343,,343,69
212,Coffee,10/1/2013 12:00:00 AM,New York,East,Major Market,Regular Espresso,Espresso,East,New Y,NY,New York,Regular,210,510,450,720,815,1,239,1,1197,526,66,1,646,0.792638037,0.237791411,815,1461,815,,815,91
561,Tea,10/1/2013 12:00:00 AM,Florida,East,Major Market,Darjeeling,Tea,East,Flori,FL,Florida,Regular,40,60,50,100,,,38,,871,56,10,1,52,0.52,0.156,100,152,100,100,100,21
978,Tea,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Darjeeling,Tea,East,Massa,MA,Massachusetts,Regular,20,50,50,70,,,27,,859,39,7,1,30,0.428571429,0.128571429,70,100,70,70,70,19
585,Tea,10/1/2013 12:00:00 AM,New York,East,Major Market,Darjeeling,Tea,East,New Y,NY,New York,Regular,110,170,140,280,,,108,,971,157,30,1,171,0.606382979,0.181914894,282,453,282,282,282,42
718,Tea,10/1/2013 12:00:00 AM,New York,East,Major Market,Earl Grey,Tea,East,New Y,NY,New York,Regular,130,190,160,320,,,123,,915,179,34,1,199,0.618012422,0.185403727,322,521,322,322,322,45
772,Tea,10/1/2013 12:00:00 AM,Florida,East,Major Market,Green Tea,Tea,East,Flori,FL,Florida,Regular,50,70,60,120,,,48,,851,70,13,1,68,0.539682540,0.161904762,126,194,126,126,126,24
781,Tea,10/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Green Tea,Tea,East,Massa,MA,Massachusetts,Regular,20,30,30,50,,,21,,480,32,5,1,22,0.392857143,0.117857143,56,78,56,56,56,17
607,Tea,10/1/2013 12:00:00 AM,New York,East,Major Market,Green Tea,Tea,East,New Y,NY,New York,Regular,80,120,100,200,,,76,,580,111,21,1,116,0.582914573,0.174874372,199,315,199,199,199,33
432,Coffee,10/1/2013 12:00:00 AM,Texas,South,Major Market,Colombian,Coffee,South,Texas,TX,Texas,Regular,350,420,340,770,554,1,239,1,1246,281,74,1,275,0.496389892,0.148916968,554,829,554,,554,96
682,Coffee,10/1/2013 12:00:00 AM,Texas,South,Major Market,Caffe Latte,Espresso,South,Texas,TX,Texas,Regular,40,70,50,110,194,1,72,1,-868,110,23,1,82,0.422680412,0.126804124,194,276,194,,194,55
817,Coffee,10/1/2013 12:00:00 AM,Texas,South,Major Market,Caffe Mocha,Espresso,South,Texas,TX,Texas,Regular,70,120,100,190,322,1,123,1,915,179,34,1,197,0.611801242,0.183540373,322,519,322,,322,46
909,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Amaretto,Coffee,West,Calif,CA,California,Regular,170,-20,-60,150,116,1,122,1,2555,-13,39,1,-110,-0.948275862,-0.284482759,116,6,116,,116,61
818,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Colombian,Coffee,West,Calif,CA,California,Regular,380,580,470,960,693,1,260,1,2548,390,91,1,367,0.529581530,0.158874459,693,1060,693,,693,143
714,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Caffe Latte,Espresso,West,Calif,CA,California,Regular,210,220,160,430,509,1,239,1,1755,239,66,1,221,0.434184676,0.130255403,509,730,509,,509,90
805,Coffee,10/1/2013 12:00:00 AM,California,West,Major Market,Caffe Mocha,Espresso,West,Calif,CA,California,Regular,110,160,50,270,318,1,125,1,898,173,113,1,40,0.125786164,0.037735849,318,358,318,,318,146
831,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Darjeeling,Tea,West,Calif,CA,California,Regular,50,90,80,140,,,123,,915,179,34,1,199,0.618012422,0.185403727,322,521,322,322,322,45
626,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Earl Grey,Tea,West,Calif,CA,California,Regular,30,50,50,80,,,76,,580,111,21,1,117,0.587939698,0.176381910,199,316,199,199,199,32
510,Tea,10/1/2013 12:00:00 AM,California,West,Major Market,Green Tea,Tea,West,Calif,CA,California,Regular,20,60,50,80,,,72,,650,110,23,1,83,0.427835052,0.128350515,194,277,194,194,194,54
641,Coffee,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Irish Cream,Coffee,Central,Iowa,IA,Iowa,Decaf,0,10,10,10,25,1,10,1,598,13,3,1,-3,-0.12,-0.036,25,22,25,,25,15
636,Coffee,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Irish Cream,Coffee,Central,Misso,MO,Missouri,Decaf,50,80,70,130,151,1,65,1,1053,77,20,1,52,0.344370861,0.103311258,151,203,151,,151,42
920,Coffee,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Irish Cream,Coffee,Central,Wisco,WI,Wisconsin,Decaf,80,120,100,200,215,1,86,1,547,116,28,1,91,0.423255814,0.126976744,215,306,215,,215,55
563,Coffee,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Espresso,Espresso,Central,Iowa,IA,Iowa,Decaf,0,60,60,60,46,1,0,1,430,43,0,1,46,1,0.3,46,92,46,,46,12
417,Coffee,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Espresso,Espresso,Central,Misso,MO,Missouri,Decaf,30,80,80,110,84,1,32,1,833,47,8,1,42,0.5,0.15,84,126,84,,84,19
262,Coffee,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Espresso,Espresso,Central,Wisco,WI,Wisconsin,Decaf,20,50,50,70,54,1,22,1,573,29,7,1,15,0.277777778,0.083333333,54,69,54,,54,19
319,Tea,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Chamomile,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,200,280,210,480,,,257,,1662,341,84,1,332,0.521193093,0.156357928,637,969,637,637,637,117
573,Tea,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Chamomile,Herbal Tea,Central,Misso,MO,Missouri,Decaf,20,60,30,80,,,45,,320,64,41,1,-9,-0.077586207,-0.023275862,116,107,116,116,116,70
715,Tea,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Chamomile,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,40,80,80,120,,,60,,329,99,18,1,85,0.502958580,0.150887574,169,254,169,169,169,42
515,Tea,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Lemon,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,90,150,130,240,,,122,,789,176,39,1,169,0.531446541,0.159433962,318,487,318,318,318,62
417,Tea,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Lemon,Herbal Tea,Central,Misso,MO,Missouri,Decaf,60,20,10,80,,,86,,1698,23,26,1,-39,-0.336206897,-0.100862069,116,77,116,116,116,49
262,Tea,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Lemon,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,30,60,60,90,,,48,,851,70,13,1,67,0.531746032,0.159523810,126,193,126,126,126,25
203,Coffee,10/1/2013 12:00:00 AM,Connecticut,East,Small Market,Decaf Espresso,Espresso,East,Conne,CT,Connecticut,Decaf,30,60,50,90,118,1,47,1,375,64,15,1,31,0.262711864,0.078813559,118,149,118,,118,43
203,Tea,10/1/2013 12:00:00 AM,Connecticut,East,Small Market,Lemon,Herbal Tea,East,Conne,CT,Connecticut,Decaf,40,50,30,90,,,79,,593,98,30,1,50,0.264550265,0.079365079,189,239,189,189,189,64
603,Tea,10/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Lemon,Herbal Tea,East,New H,NH,New Hampshire,Decaf,10,30,20,40,,,34,,240,43,12,1,-4,-0.048780488,-0.014634146,82,78,82,82,82,46
203,Tea,10/1/2013 12:00:00 AM,Connecticut,East,Small Market,Mint,Herbal Tea,East,Conne,CT,Connecticut,Decaf,30,50,50,80,,,65,,1053,77,20,1,52,0.344370861,0.103311258,151,203,151,151,151,42
985,Coffee,10/1/2013 12:00:00 AM,Louisiana,South,Small Market,Decaf Irish Cream,Coffee,South,Louis,LA,Louisiana,Decaf,70,90,80,160,126,1,48,1,851,70,13,1,67,0.531746032,0.159523810,126,193,126,,126,25
505,Coffee,10/1/2013 12:00:00 AM,New Mexico,South,Small Market,Decaf Irish Cream,Coffee,South,New M,NM,New Mexico,Decaf,110,40,10,150,116,1,86,1,1698,23,26,1,-39,-0.336206897,-0.100862069,116,77,116,,116,49
405,Coffee,10/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Decaf Irish Cream,Coffee,South,Oklah,OK,Oklahoma,Decaf,30,60,60,90,70,1,27,1,859,39,7,1,31,0.442857143,0.132857143,70,101,70,,70,18
318,Coffee,10/1/2013 12:00:00 AM,Louisiana,South,Small Market,Decaf Espresso,Espresso,South,Louis,LA,Louisiana,Decaf,20,40,40,60,120,1,46,1,449,67,14,1,45,0.375,0.1125,120,165,120,,120,37
505,Coffee,10/1/2013 12:00:00 AM,New Mexico,South,Small Market,Decaf Espresso,Espresso,South,New M,NM,New Mexico,Decaf,20,30,20,50,98,1,39,1,244,53,12,1,21,0.214285714,0.064285714,98,119,98,,98,39
405,Coffee,10/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Decaf Espresso,Espresso,South,Oklah,OK,Oklahoma,Decaf,50,80,60,130,218,1,82,1,788,123,27,1,96,0.440366972,0.132110092,218,314,218,,218,58
318,Tea,10/1/2013 12:00:00 AM,Louisiana,South,Small Market,Chamomile,Herbal Tea,South,Louis,LA,Louisiana,Decaf,80,130,110,210,,,103,,564,133,33,1,129,0.513944223,0.154183267,251,380,251,251,251,46
505,Tea,10/1/2013 12:00:00 AM,New Mexico,South,Small Market,Chamomile,Herbal Tea,South,New M,NM,New Mexico,Decaf,10,30,30,40,,,21,,846,31,5,1,21,0.381818182,0.114545455,55,76,55,55,55,17
580,Tea,10/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Chamomile,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,40,70,50,110,,,56,,385,70,21,1,24,0.179104478,0.053731343,134,158,134,134,134,54
225,Tea,10/1/2013 12:00:00 AM,Louisiana,South,Small Market,Lemon,Herbal Tea,South,Louis,LA,Louisiana,Decaf,60,90,60,150,,,79,,593,98,30,1,50,0.264550265,0.079365079,189,239,189,189,189,64
505,Tea,10/1/2013 12:00:00 AM,New Mexico,South,Small Market,Lemon,Herbal Tea,South,New M,NM,New Mexico,Decaf,10,40,30,50,,,31,,1000,37,9,1,9,0.125,0.0375,72,81,72,72,72,31
918,Tea,10/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Lemon,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,80,120,40,200,,,96,,683,134,87,1,25,0.102040816,0.030612245,245,270,245,245,245,117
775,Coffee,10/1/2013 12:00:00 AM,Nevada,West,Small Market,Decaf Irish Cream,Coffee,West,Nevad,NV,Nevada,Decaf,30,60,50,90,72,1,31,1,1000,37,9,1,10,0.138888889,0.041666667,72,82,72,,72,30
971,Coffee,10/1/2013 12:00:00 AM,Oregon,West,Small Market,Decaf Irish Cream,Coffee,West,Orego,OR,Oregon,Decaf,50,100,80,150,114,1,43,1,419,64,13,1,43,0.377192982,0.113157895,114,157,114,,114,35
435,Coffee,10/1/2013 12:00:00 AM,Utah,West,Small Market,Decaf Irish Cream,Coffee,West,Utah,UT,Utah,Decaf,100,160,120,260,189,1,79,1,593,98,30,1,50,0.264550265,0.079365079,189,239,189,,189,64
206,Coffee,10/1/2013 12:00:00 AM,Washington,West,Small Market,Decaf Irish Cream,Coffee,West,Washi,WA,Washington,Decaf,140,190,100,330,245,1,96,1,683,134,87,1,25,0.102040816,0.030612245,245,270,245,,245,117
775,Coffee,10/1/2013 12:00:00 AM,Nevada,West,Small Market,Decaf Espresso,Espresso,West,Nevad,NV,Nevada,Decaf,10,30,30,40,62,1,23,1,800,35,6,1,25,0.403225806,0.120967742,62,87,62,,62,18
503,Coffee,10/1/2013 12:00:00 AM,Oregon,West,Small Market,Decaf Espresso,Espresso,West,Orego,OR,Oregon,Decaf,140,150,110,290,343,1,161,1,1267,161,45,1,135,0.393586006,0.118075802,343,478,343,,343,70
435,Coffee,10/1/2013 12:00:00 AM,Utah,West,Small Market,Decaf Espresso,Espresso,West,Utah,UT,Utah,Decaf,20,60,60,80,106,1,40,1,881,59,11,1,55,0.518867925,0.155660377,106,161,106,,106,22
360,Coffee,10/1/2013 12:00:00 AM,Washington,West,Small Market,Decaf Espresso,Espresso,West,Washi,WA,Washington,Decaf,60,90,80,150,185,1,80,1,1055,94,24,1,71,0.383783784,0.115135135,185,256,185,,185,46
702,Tea,10/1/2013 12:00:00 AM,Nevada,West,Small Market,Chamomile,Herbal Tea,West,Nevad,NV,Nevada,Decaf,90,150,60,240,,,125,,898,173,113,1,39,0.122641509,0.036792453,318,357,318,318,318,147
971,Tea,10/1/2013 12:00:00 AM,Oregon,West,Small Market,Chamomile,Herbal Tea,West,Orego,OR,Oregon,Decaf,10,30,30,40,,,25,,820,36,7,1,25,0.384615385,0.115384615,65,90,65,65,65,19
801,Tea,10/1/2013 12:00:00 AM,Utah,West,Small Market,Chamomile,Herbal Tea,West,Utah,UT,Utah,Decaf,30,60,60,90,,,49,,310,71,15,1,49,0.3828125,0.11484375,128,177,128,128,128,38
360,Tea,10/1/2013 12:00:00 AM,Washington,West,Small Market,Chamomile,Herbal Tea,West,Washi,WA,Washington,Decaf,90,160,130,250,,,125,,1119,188,41,1,171,0.511976048,0.153592814,334,505,334,334,334,73
775,Tea,10/1/2013 12:00:00 AM,Nevada,West,Small Market,Lemon,Herbal Tea,West,Nevad,NV,Nevada,Decaf,120,170,120,290,,,154,,1132,213,50,1,178,0.455242967,0.136572890,391,569,391,391,391,93
541,Tea,10/1/2013 12:00:00 AM,Oregon,West,Small Market,Lemon,Herbal Tea,West,Orego,OR,Oregon,Decaf,60,100,90,160,,,90,,572,115,29,1,108,0.495412844,0.148623853,218,326,218,218,218,42
435,Tea,10/1/2013 12:00:00 AM,Utah,West,Small Market,Lemon,Herbal Tea,West,Utah,UT,Utah,Decaf,20,70,60,90,,,45,,447,69,14,1,34,0.280991736,0.084297521,121,155,121,121,121,46
509,Tea,10/1/2013 12:00:00 AM,Washington,West,Small Market,Lemon,Herbal Tea,West,Washi,WA,Washington,Decaf,30,60,60,90,,,48,,829,71,13,1,70,0.551181102,0.165354331,127,197,127,127,127,24
775,Tea,10/1/2013 12:00:00 AM,Nevada,West,Small Market,Mint,Herbal Tea,West,Nevad,NV,Nevada,Decaf,90,150,130,240,,,122,,789,176,39,1,169,0.531446541,0.159433962,318,487,318,318,318,62
435,Tea,10/1/2013 12:00:00 AM,Utah,West,Small Market,Mint,Herbal Tea,West,Utah,UT,Utah,Decaf,60,20,0,80,,,86,,1698,23,26,1,-40,-0.344827586,-0.103448276,116,76,116,116,116,50
515,Coffee,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Amaretto,Coffee,Central,Iowa,IA,Iowa,Regular,10,30,30,40,55,1,21,1,846,31,5,1,22,0.4,0.12,55,77,55,,55,16
414,Coffee,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Amaretto,Coffee,Central,Wisco,WI,Wisconsin,Regular,40,80,50,120,134,1,56,1,385,70,21,1,22,0.164179104,0.049253731,134,156,134,,134,55
515,Coffee,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Colombian,Coffee,Central,Iowa,IA,Iowa,Regular,20,40,30,60,72,1,31,1,1000,37,9,1,10,0.138888889,0.041666667,72,82,72,,72,30
573,Coffee,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Colombian,Coffee,Central,Misso,MO,Missouri,Regular,70,100,70,170,189,1,79,1,593,98,30,1,52,0.275132275,0.082539683,189,241,189,,189,63
414,Coffee,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Colombian,Coffee,Central,Wisco,WI,Wisconsin,Regular,90,140,60,230,245,1,96,1,683,134,87,1,27,0.110204082,0.033061224,245,272,245,,245,116
641,Coffee,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Caffe Mocha,Espresso,Central,Iowa,IA,Iowa,Regular,20,50,50,70,62,1,23,1,800,35,6,1,27,0.435483871,0.130645161,62,89,62,,62,17
573,Coffee,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Caffe Mocha,Espresso,Central,Misso,MO,Missouri,Regular,50,90,90,140,106,1,40,1,881,59,11,1,53,0.5,0.15,106,159,106,,106,23
262,Coffee,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Caffe Mocha,Espresso,Central,Wisco,WI,Wisconsin,Regular,110,140,120,250,185,1,80,1,1055,94,24,1,71,0.383783784,0.115135135,185,256,185,,185,46
515,Tea,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Darjeeling,Tea,Central,Iowa,IA,Iowa,Regular,170,170,110,340,,,239,,1755,239,66,1,221,0.434184676,0.130255403,509,730,509,509,509,90
314,Tea,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Darjeeling,Tea,Central,Misso,MO,Missouri,Regular,20,40,30,60,,,39,,244,53,12,1,19,0.193877551,0.058163265,98,117,98,98,98,40
262,Tea,10/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Darjeeling,Tea,Central,Wisco,WI,Wisconsin,Regular,20,50,40,70,,,46,,449,67,14,1,45,0.375,0.1125,120,165,120,120,120,37
515,Tea,10/1/2013 12:00:00 AM,Iowa,Central,Small Market,Earl Grey,Tea,Central,Iowa,IA,Iowa,Regular,170,230,130,400,,,255,,1756,312,96,1,272,0.450331126,0.135099338,604,876,604,604,604,129
573,Tea,10/1/2013 12:00:00 AM,Missouri,Central,Small Market,Earl Grey,Tea,Central,Misso,MO,Missouri,Regular,10,20,0,30,,,25,,209,31,9,1,-16,-0.266666667,-0.08,60,44,60,60,60,42
